id,originator_id,beneficiary_id,amount_native,currency,amount_usd,amount_sgd,corridor,channel,in_scope_jurisdictions,scenario_category,scenario_sub_shape,expected_us_verdict,expected_sg_verdict,expected_contradiction_type,reason_summary,raw,occurred_at
cdae725a-fa1c-45d7-b0fa-7dbd1c3916bb,1c6da973-9728-4d77-9e9f-256f25a8c9c1,a68e3ef8-f115-4fa8-b5c0-75685911a286,3242.45,SGD,2399.42,3242.45,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_electronics_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_education"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-15 10:20:00+00:00
c96924ff-d436-4e77-a725-385ce5c2901c,769bf018-e230-438f-be51-d7ca7a6f8cbd,5c2b929c-fa28-423b-8808-ed509f86003a,2534.68,SGD,1875.66,2534.68,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_construction_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_security"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-15 12:18:00+00:00
9eb2e224-8a06-459b-a03b-ea906efd9846,c89c7223-ff08-473c-b4e2-3c2b584527c2,21ffc2a6-0094-4283-aebf-40c6bbd845b9,10998.95,USD,10998.95,14863.44,US-US-USD,ACH,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_design"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_b"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-15 12:51:00+00:00
fe7f27db-40e4-4978-bb6d-e35125bc93ff,d36dbd53-053d-4ea0-934a-0edfc8eeba5f,b768b8f0-21c0-4e4f-b211-da9025d57819,2801.02,USD,2801.02,3785.16,US-US-USD,ACH,"[""US""]",1_normal,retail_remit,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_ind_f"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_ind_c"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""retail_remit"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: retail_remit""}",2026-04-15 12:55:00+00:00
2ca6f4f8-6166-4e8d-876b-450faf93e8dd,923d8012-c9f0-4c66-ac3b-9d49c607faa8,556deaf2-5c11-47ae-a34b-49faca27b068,9571.09,USD,9571.09,12933.91,US-US-USD,CASH_USD,"[""US""]",2_structuring,us_structuring_below_10k_cash,flag,not_in_scope,D,"US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: not in scope","{""originator_alias"": ""us_mule_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_a"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""2_structuring"", ""scenario_sub_shape"": ""us_structuring_below_10k_cash"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: not in scope"", ""sg_signals"": {}, ""note"": ""Structuring leg 6/7 \u2014 sub-$10K USD cash""}",2026-04-15 13:00:00+00:00
b843ac5f-cbca-4f9c-b622-0c96ca84a9c9,b3c4e635-034f-4f1a-bf74-8e2c2f17122e,4e1e3bc0-1270-4463-b2d1-0da09d5fde2b,2756.95,USD,2756.95,3725.61,US-US-USD,FEDWIRE,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_furniture_b"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_food"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-15 13:09:00+00:00
3fcf173b-e0cf-4868-bf9e-48d2772a6343,c89c7223-ff08-473c-b4e2-3c2b584527c2,68d772d8-0938-4731-aab7-cd6fcbbbc327,2767.14,USD,2767.14,3739.38,US-US-USD,ACH,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_design"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_marine"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-15 13:32:00+00:00
7f3b3c47-3005-439c-82b7-0be29f4d7deb,556deaf2-5c11-47ae-a34b-49faca27b068,cac8cd23-39af-48a5-bb63-d9efd91b8248,3088.22,USD,3088.22,4173.27,US-US-USD,ACH,"[""US""]",1_normal,us_payroll,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_imports_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_ind_e"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_payroll"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_payroll""}",2026-04-15 13:48:00+00:00
9d526829-b12d-4512-9f84-7ca28718bc0e,570f6129-85e2-4d72-b917-e2239c84d0fd,2d5e7d62-e78d-41e8-8b47-6f788daa25fd,9482.07,USD,9482.07,12813.61,US-US-USD,FEDWIRE,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_furniture_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_consulting_a"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-15 14:03:00+00:00
3bc0b6c5-81f3-4491-8461-8d71a5763f2b,06e7c621-dafd-42e1-911b-3fa4aa8b4534,6ee95004-0462-4323-a1eb-091bf5204c23,11169.44,SGD,8265.39,11169.44,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_textiles_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_marine"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-15 14:11:00+00:00
b38beb89-6697-4671-a3e2-b52dfc2967a8,2d5e7d62-e78d-41e8-8b47-6f788daa25fd,21ffc2a6-0094-4283-aebf-40c6bbd845b9,4622.94,USD,4622.94,6247.21,US-US-USD,FEDWIRE,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_consulting_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_b"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-15 14:27:00+00:00
02df7f72-b521-400e-b228-f22ad0a9edbb,191baaae-d6cb-4ee3-9af7-0462f61844d4,4e1e3bc0-1270-4463-b2d1-0da09d5fde2b,78680.18,USD,78680.18,106324.56,SG-US-USD,SWIFT,"[""SG"", ""US""]",1_normal,sg_us_trade,allow,allow,D,US: allow; SG: allow,"{""originator_alias"": ""sg_sme_consultancy_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_food"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_us_trade"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_us_trade""}",2026-04-15 14:49:00+00:00
42131b8e-d728-4a33-a00d-36d710f4d98b,8c3dd671-bfec-42db-8f3f-078f7cc053aa,b3c4e635-034f-4f1a-bf74-8e2c2f17122e,6017.32,USD,6017.32,8131.51,US-US-USD,FEDWIRE,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_software_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_furniture_b"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-15 16:21:00+00:00
ea59f93c-e71e-4136-bb05-224109765316,10b91e54-aa63-4d8a-adf0-08899bd1ad5d,8d30182f-80b9-44ce-be00-32ba3f8530ec,13318.5,SGD,9855.69,13318.5,SG-SG-SGD,GIRO,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_logistics_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_retail"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-15 16:47:00+00:00
eb86be60-2efa-4b52-b203-34fbe00f873f,516f53e5-6729-4bfa-a7c7-5d72c4ce3e2c,3e606cae-57c8-4c9f-a4aa-e3951eabfa12,26027.78,USD,26027.78,35172.67,SG-ID-USD,SWIFT,"[""SG"", ""US""]",1_normal,sg_corp_to_fi,allow,allow,D,US: allow; SG: allow,"{""originator_alias"": ""sg_sme_design"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""id_fi_corr"", ""beneficiary_domicile"": ""ID"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_corp_to_fi"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_corp_to_fi""}",2026-04-15 17:15:00+00:00
4b38dd95-ad9f-4510-9325-2846d360b5dc,06e7c621-dafd-42e1-911b-3fa4aa8b4534,a02bc92d-a68b-4767-abd3-867013375ca9,9597.22,SGD,7101.94,9597.22,SG-SG-SGD,GIRO,"[""SG""]",1_normal,sg_payroll,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_textiles_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_ind_b"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_payroll"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_payroll""}",2026-04-15 17:46:00+00:00
a87293ca-7a62-40c6-a1a8-f8103c92d40a,1c6da973-9728-4d77-9e9f-256f25a8c9c1,21ffc2a6-0094-4283-aebf-40c6bbd845b9,39575.34,USD,39575.34,53480.19,SG-US-USD,SWIFT,"[""SG"", ""US""]",11_sg_block_risk_based,missing_documentation,allow,block,C,"US: allow; SG: block (SG.RBR.MISSING_DOCS, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_electronics_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_b"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""11_sg_block_risk_based"", ""scenario_sub_shape"": ""missing_documentation"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""block"", ""expected_contradiction_type"": ""C"", ""reason_summary"": ""US: allow; SG: block (SG.RBR.MISSING_DOCS, SG.STR.SUSPICION)"", ""sg_signals"": {""missing_documentation"": true}, ""note"": ""Corporate transfer without supporting documentation""}",2026-04-15 18:23:00+00:00
aebfb356-d51b-4604-84fa-8730dc6e35e1,f7ba7e6f-92e6-4d3b-a6ad-d9f947e3acba,7ca20c58-de1b-42f0-9c1d-e187da288211,4162.29,SGD,3080.09,4162.29,SG-SG-SGD,GIRO,"[""SG""]",1_normal,sg_payroll,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_construction_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_ind_k"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_payroll"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_payroll""}",2026-04-15 19:05:00+00:00
4d278003-8952-4358-91e0-40454297dad7,1c6da973-9728-4d77-9e9f-256f25a8c9c1,10b91e54-aa63-4d8a-adf0-08899bd1ad5d,5383.94,SGD,3984.12,5383.94,SG-SG-SGD,GIRO,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_electronics_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_logistics_a"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-15 19:12:00+00:00
2b2de044-5f81-43c1-8ab7-be074102e5e5,11017773-fb28-4096-a091-2c38ee297f31,556deaf2-5c11-47ae-a34b-49faca27b068,40994.49,USD,40994.49,55397.96,SG-US-USD,CASH_USD,"[""SG"", ""US""]",3_large_cash,usd_cash_above_ctr_clean,flag,allow,B,US: flag (US.CTR.10K); SG: allow,"{""originator_alias"": ""sg_sme_consultancy_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_a"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""3_large_cash"", ""scenario_sub_shape"": ""usd_cash_above_ctr_clean"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""B"", ""reason_summary"": ""US: flag (US.CTR.10K); SG: allow"", ""sg_signals"": {}, ""note"": ""Large USD cash deposit; mundane purpose""}",2026-04-16 08:31:00+00:00
e5da08ea-6ab1-4cc0-93f8-a4a294bca593,191baaae-d6cb-4ee3-9af7-0462f61844d4,5c2b929c-fa28-423b-8808-ed509f86003a,16686.67,SGD,12348.14,16686.67,SG-SG-SGD,GIRO,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_consultancy_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_security"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-16 08:32:00+00:00
dadeec28-3423-4433-b659-8b4d3f5621e5,f7ba7e6f-92e6-4d3b-a6ad-d9f947e3acba,191baaae-d6cb-4ee3-9af7-0462f61844d4,18257.91,SGD,13510.85,18257.91,SG-SG-SGD,GIRO,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_construction_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_consultancy_a"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-16 08:35:00+00:00
af0b82ee-ed3f-438c-8e8e-e2c7d2e8a0b9,d485f750-82ed-4699-b9af-6cb063ca7e3d,c89c7223-ff08-473c-b4e2-3c2b584527c2,1083.42,USD,1083.42,1464.08,US-US-USD,FEDWIRE,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_legal"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_design"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-16 08:37:00+00:00
384dba89-1f93-4db7-a926-44cb378ee0c0,21b55d86-65f6-4ccf-a4af-35aa806655c4,a68e3ef8-f115-4fa8-b5c0-75685911a286,5909.02,SGD,4372.68,5909.02,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_it_services"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_education"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-16 09:18:00+00:00
6a8b9309-4f2f-4bc8-8ffb-168b64bd8105,8d30182f-80b9-44ce-be00-32ba3f8530ec,d485f750-82ed-4699-b9af-6cb063ca7e3d,18259.17,USD,18259.17,24674.55,SG-US-USD,CASH_USD,"[""SG"", ""US""]",3_large_cash,usd_cash_above_ctr_clean,flag,allow,B,US: flag (US.CTR.10K); SG: allow,"{""originator_alias"": ""sg_sme_retail"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_legal"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""3_large_cash"", ""scenario_sub_shape"": ""usd_cash_above_ctr_clean"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""B"", ""reason_summary"": ""US: flag (US.CTR.10K); SG: allow"", ""sg_signals"": {}, ""note"": ""Large USD cash deposit; mundane purpose""}",2026-04-16 09:22:00+00:00
97f1fe09-2192-4214-a292-a3d0f5801fbe,803df6a5-1348-4841-ac0e-064d04770dcc,7674e493-c4df-4fe0-8f0f-a67b1b8e2093,1402.06,SGD,1037.52,1402.06,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_logistics_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_property"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-16 09:58:00+00:00
0bec7555-181f-40cd-89dc-8bd30e2bd49a,dc1c7401-ef7a-49bf-bc0d-ca58a04f1cd6,a9d140c8-b520-4a2f-b9ba-373651d6560e,187733.94,USD,187733.94,253694.52,SG-PH-USD,SWIFT,"[""SG"", ""US""]",6_pep,foreign_pep_via_shell,flag,flag,A,"US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_legal"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sh_pep_for_b"", ""beneficiary_domicile"": ""PH"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""6_pep"", ""scenario_sub_shape"": ""foreign_pep_via_shell"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""A"", ""reason_summary"": ""US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Payment to shell with foreign-PEP UBO (KNOWN GAP)""}",2026-04-16 10:02:00+00:00
52680266-d99e-45f0-96a4-3262061da6fd,8ccaf140-0bab-41c1-b832-a37e79236791,880cc295-fa04-4ab7-9730-db16baf73d1f,462.6,USD,462.6,625.14,SG-US-USD,SWIFT,"[""SG"", ""US""]",1_normal,retail_remit,allow,allow,D,US: allow; SG: allow,"{""originator_alias"": ""sg_ind_g"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_ind_d"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""retail_remit"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: retail_remit""}",2026-04-16 10:02:00+00:00
